item,itemLabel,startDate,endDate
Q1158950,Sir William Lyne,1901-01-01,1903-08-11
Q921617,Sir John Forrest,1903-08-11,1903-09-24
Q921617,Sir John Forrest,1903-09-24,1904-04-27
Q1811712,Lee Batchelor,1904-04-27,1904-08-17
Q5312473,Dugald Thomson,1904-08-17,1905-07-05
Q1865883,Littleton Groom,1905-07-05,1906-10-12
Q7789411,Thomas Ewing,1906-10-12,1907-01-24
Q11727915,John Keating,1907-01-24,1908-11-13
Q747564,Hugh Mahon,1908-11-13,1909-06-02
Q5539523,George Fuller,1909-06-02,1910-04-29
Q1742060,King O'Malley,1910-04-29,1913-06-24
Q356230,Joseph Cook,1913-06-24,1914-09-17
Q8004521,William Archibald,1914-09-17,1915-10-27
,King O'Malley,1915-10-27,1916-11-14
Q5494524,Fred Bamford,1916-11-14,1917-02-17
Q1488379,Paddy Glynn,1917-02-17,1920-02-03
Q4719882,Alexander Poynton,1920-02-03,1921-12-21
Q364568,George Pearce,1921-12-21,1923-02-09
Q364568,George Pearce,1923-02-09,1926-06-18
Q7795142,Sir William Glasgow,1926-06-18,1927-04-02
Q5080666,Charles Marr,1927-04-02,1928-02-24
Q7004730,Sir Neville Howse,1928-02-24,1928-11-29
Q4819077,Aubrey Abbott,1928-11-29,1929-10-22
Q4798024,Arthur Blakeley,1929-10-22,1932-01-06
Q4785718,Sir Archdale Parkhill,1932-01-06,1932-04-12
Q4932363,Robert Ellicott,1977-12-20,1980-11-03
Q4932363,Robert Ellicott,1980-11-03,1981-02-17
Q6832407,Michael MacKellar,1981-02-17,1981-03-19
Q5983284,Ian Wilson,1981-03-19,1982-05-07
Q7816862,Tom McVeigh,1982-05-07,1982-10-16
Q7816862,Tom McVeigh,1982-10-16,1983-03-11
Q4864101,Barry Cohen,1983-03-11,1984-12-13
Q7349176,Robert Ray,1987-07-24,1988-09-02
Q4932251,Bob Debus,2007-12-03,2009-06-09
Q4961047,Brendan O'Connor,2009-06-09,2010-06-24
Q4961047,Brendan O'Connor,2010-06-24,2011-12-14
Q6162219,Jason Clare,2011-12-14,2013-06-27
Q6162219,Jason Clare,2013-06-27,2013-09-18
Q7173778,Peter Dutton,2017-12-20,2018-08-24
Q7173778,Peter Dutton,2018-08-24,2021-03-30
Q6369482,Karen Andrews,2021-03-30,
