item,itemLabel,startDate,endDate,sourceDate,psid
Q3305274,Richard Court,1993-02-16,2001-02-10,,Q3305274-ccc0f433-450c-4f04-5a41-b1f23d77e5ae
Q3046134,Geoff Gallop,2001-02-10,2006-01-16,,Q3046134-2AEF4725-34B1-44E3-ACCE-51E4C2CB58BA
Q922958,Alan Carpenter,2006-01-25,2008-09-23,,Q922958-66e91a26-452a-4529-2114-38d6ed5e7768
Q1446593,Colin Barnett,2008-09-23,2017-03-17,,Q1446593-BADBB6FB-9328-425E-A2D9-A1AFBF028EC9
Q16197112,Mark McGowan,2017-03-17,,,Q16197112-04f14f30-4489-da66-ce89-a12331e3eb88
