item,itemLabel,startDate,endDate
Q3305274,Richard Court,1993-02-16,2001-02-16
Q3046134,Geoff Gallop,2001-02-16,2006-02-03
Q922958,Alan Carpenter,2006-02-03,2008-09-23
Q1446593,Colin Barnett,2008-09-23,2017-03-17
Q16197112,Mark McGowan,2017-03-17,
