position,title
Q6865801,Minister for Education
Q28183519,Minister for Lands
Q28183499,Minister for Mines and Petroleum
Q28183639,Minister for Planning
Q25185018,Minister for Transport
Q7241387,President of the Legislative Council
Q7574314,Speaker of the Legislative Assembly
Q4818613,Attorney-General
Q7836762,Treasurer
