item,itemLabel,startDate,endDate
Q5729999,Sir Henry Wells,1958-03-23,1959-03-22
Q7372750,Sir Roy Dowling,1959-03-23,1961-05-27
Q5498709,Sir Frederick Scherger,1961-05-28,1966-05-18
Q6264567,Sir John Wilton,1966-05-19,1970-11-22
Q7926351,Sir Victor Smith,1970-11-23,1975-11-23
Q5487150,Frank Hassett,1975-11-24,1976-02-08
Q5487150,Sir Frank Hassett,1976-02-09,1977-04-20
Q4799615,Sir Arthur MacDonald,1977-04-21,1979-04-20
Q4773548,Sir Anthony Synnot,1979-04-21,1982-04-20
Q7004789,Sir Neville McNamara,1982-04-21,1984-04-12
Q2088004,Sir Phillip Bennett,1984-04-13,1984-10-25
Q2088004,Sir Phillip Bennett,1984-10-26,1987-04-12
Q7174339,Peter Gration,1987-04-13,1993-04-16
Q4706153,Alan Beaumont,1993-04-17,1995-07-06
Q6220396,John Baker,1995-07-07,1998-07-03
Q5105825,Chris Barrie,1998-07-04,2002-07-03
Q976974,Peter Cosgrove,2002-07-04,2005-07-03
Q2849811,Angus Houston,2005-07-04,2011-07-03
Q5235277,David Hurley,2011-07-04,2014-06-30
Q6766742,Mark Binskin,2014-06-30,2018-07-06
Q5676860,Angus Campbell,2018-07-06,
