item,itemLabel,startDate,endDate,sourceDate,psid
Q7174041,Peter Foss,1995-12-21,2001-02-16,2022-04-13,Q7174041-E5592238-3942-4603-AC10-1E18AC06633E
Q15497249,Jim McGinty,2001-02-16,2006-01-25,2022-04-13,Q15497249-D3E04223-81DB-4378-96DC-128C64CF9B4A
Q15497249,Jim McGinty,2006-01-25,2008-09-23,2022-04-13,Q15497249-05ADA889-CE58-40D3-8BA5-1D32D8D6143B
Q5110039,Christian Porter,2008-09-23,2012-06-12,,Q5110039-453b6fb4-46c2-4fd6-c873-b2b70a4ae954
Q16192846,Michael Mischin,2012-06-28,2017-03-17,2022-04-13,Q16192846-0C0D579C-BF70-4A8C-915D-5717EB8000D0
Q6253682,John Quigley,2017-03-17,,,Q6253682-597ffc0a-4691-b442-753d-eedc7f814d29
