id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q610669,Governor-General of Australia,Q408,Q408,,Q1425041,1901-01-01,,,,Governor-General of Australia
Q319145,Prime Minister of Australia,Q408,Q408,,,1901-01-01,,,,Prime Minister of Australia
Q5261065,Deputy Prime Minister of Australia,Q408,Q408,,,1968-01-10,,,,Deputy Prime Minister of Australia
Q108381259,Minister for Administrative Services,Q408,Q408,,,1994-01-30,1997-10-09,,,
Q24026255,Minister for Aged Care,,Q408,,,,,,,
Q6865745,Australian Minister for Agriculture,Q408,Q408,,,1925-01-16,,,,"Minister for Agriculture, Fisheries and Forestry"
Q6865994,Minister for the Arts,Q408,Q408,,,,,,,Minister for the Arts (Australia)
Q11796917,"Minister for Communications, Urban Infrastructure, Cities and the Arts",Q408,Q408,,,,,,,Minister for Communications and Minister for the Arts
Q99383586,Minister for Business and Consumer Affairs,Q408,Q408,,,,,,,
Q111097787,Minister for Citizenship and Multicultural Affairs,Q408,Q408,,,,,,,
Q11796924,Minister for Climate Change and Energy Efficiency,Q408,Q408,,,,,,,Minister for Climate Change (Australia)
Q107971662,"Minister for Communications, Urban Infrastructure, Cities and the Arts",Q408,Q408,,,,,,,
Q112274253,Minister for Cybersecurity,Q408,Q408,,,,,,,
Q3315112,Minister for Defence,Q408,Q408,,,1901,,,,Minister for Defence (Australia)
Q6865784,Minister for Defence Materiel,Q408,Q408,,,1939,,,,Minister for Defence Industry
Q6865787,Minister for Defence Science and Personnel,Q408,Q408,,,,,,,Minister for Defence Personnel
Q112274284,Minister for Early Childhood Education,Q408,Q408,,,,,,,
Q11796967,Minister for Education,Q408,Q408,,,1963-12-18,,,,Minister for Education (Australia)
Q107970971,Minister for Emergency Management and National Recovery and Resilience,Q408,Q408,,,,,,,
Q61791242,Minister for Employment Services,Q408,Q408,,,1998-10-21,2004-07-18,,,
Q6865809,Minister for Employment and Workplace Relations,Q408,Q408,,,,,,,Minister for Workplace Relations
Q11796986,Minister for the Environment,Q408,Q408,,,1971-03-10,,,,Minister for the Environment and Water (Australia)
Q6865833,Minister for Finance of Australia,Q408,Q408,,,1976-12-07,,,,Minister for Finance (Australia)
Q112274223,Minister for Financial Services,Q408,Q408,,,,,,,
Q2660943,Minister for Foreign Affairs,Q408,Q408,,,1901-01-01,,,,Minister for Foreign Affairs (Australia)
Q57278557,Minister for Forestry and Conservation,,Q408,,,1998,,,,
Q6865857,Minister for Health,Q408,Q408,,,1908-11-13,,,,Minister for Health and Aged Care
