item,itemLabel,startDate,endDate
Q8017748,William Rooke Creswell,1904-02-25,1911-02-28
Q8017748,William Rooke Creswell,1911-03-01,1919-06-09
Q7167367,Percy Grant,1919-06-10,1921-02-14
Q4730583,Allan Everett,1921-11-24,1923-08-29
Q15997942,Percival Hall-Thompson,1924-02-25,1926-06-28
Q8016027,William Napier,1926-06-29,1929-06-11
Q8015924,William Munro Kerr,1929-10-21,1931-10-19
Q5540903,George Hyde,1931-10-20,1937-07-28
Q7283137,Ragnar Colvin,1937-11-01,1941-03-03
Q5622571,Guy Royle,1941-07-18,1945-06-28
Q11986843,Louis Keppel Hamilton,1945-06-29,1948-02-23
Q1699188,John Augustine Collins,1948-02-24,1955-02-23
Q7372750,Roy Dowling,1955-02-24,1959-02-23
Q5718891,Henry Burrell,1959-02-24,1962-02-23
Q5680359,Hastings Harrington,1962-02-24,1965-02-23
Q15430604,Alan McNicoll,1965-02-24,1968-04-02
Q7926351,Victor Smith,1968-04-03,1970-11-22
Q7328342,Richard Peek,1970-11-23,1973-11-22
Q1174022,David Stevenson,1973-11-23,1976-11-22
Q4773548,Anthony Synnot,1976-11-23,1979-04-20
Q6145667,James Willis,1979-04-21,1982-04-20
Q5236395,David Leach,1982-04-21,1985-04-20
Q6831274,Michael Hudson,1985-04-21,1991-03-08
Q5982114,Ian MacDougall,1991-03-09,1994-03-09
Q7357085,Rodney Taylor,1994-03-10,1997-02-18
Q7357085,Rodney Taylor,1997-02-19,1997-06-30
Q5294160,Donald Chalmers,1997-07-01,1999-07-02
Q5239660,David Shackleton,1999-07-03,2002-07-02
Q5107877,Chris Ritchie,2002-07-03,2005-07-03
Q7381232,Russ Shalders,2005-07-04,2008-07-03
Q7381119,Russ Crane,2008-07-04,2011-06-07
Q7297552,Ray Griggs,2011-06-07,2014-06-30
Q16152090,Tim Barrett,2014-06-30,2018-07-06
Q16733451,Michael Noonan,2018-07-06,2022-07-06
Q104848351,Mark Hammond,2022-07-06,
